1875,TEMP
1876,TEMP
1877,TEMP
1878,TEMP
1879,TEMP
1880,TEMP
1881,TEMP
1882,TEMP
1883,TEMP
1884,TEMP
1885,TEMP
1886,TEMP
1887,TEMP
1888,TEMP
1889,TEMP
1890,TEMP
1891,TEMP
1892,TEMP
1893,TEMP
1894,TEMP
1895,TEMP
1896,TEMP
1897,TEMP
1898,TEMP
1899,TEMP
1900,TEMP
1901,TEMP
1902,TEMP
1903,TEMP
1904,TEMP
1905,TEMP
1906,TEMP
1907,TEMP
1908,TEMP
1909,TEMP
1910,TEMP
1911,TEMP
1912,TEMP
1913,TEMP
1914,TEMP
1915,TEMP
1916,TEMP
1917,TEMP
1918,TEMP
1919,TEMP
1920,TEMP
1921,TEMP
1922,TEMP
1923,TEMP
1924,TEMP
1925,TEMP
1926,TEMP
1927,TEMP
1928,TEMP
1929,TEMP
1930,TEMP
1931,TEMP
1932,TEMP
1933,TEMP
1934,TEMP
1935,TEMP
1936,TEMP
1937,TEMP
1938,TEMP
1939,TEMP
1940,TEMP
1941,TEMP
1942,TEMP
1943,TEMP
1944,TEMP
1945,TEMP
1946,TEMP
1947,TEMP
1948,TEMP
1949,TEMP
1950,TEMP
1951,TEMP
1952,TEMP
1953,TEMP
1954,TEMP
1955,TEMP
1956,TEMP
1957,TEMP
1958,TEMP
1959,TEMP
1960,TEMP
1961,TEMP
1962,TEMP
1963,TEMP
1964,TEMP
1965,TEMP
1966,TEMP
1967,TEMP
1968,TEMP
1969,TEMP
1970,TEMP
1971,TEMP
1972,TEMP
1973,TEMP
1974,TEMP
1975,TEMP
1976,TEMP
1977,TEMP
1978,TEMP
1979,TEMP
1980,TEMP
1981,TEMP
1982,TEMP
1983,TEMP
1984,TEMP
1985,TEMP
1986,TEMP
1987,TEMP
1988,TEMP
1989,TEMP
1990,TEMP
1991,TEMP
1992,TEMP
1993,TEMP
1994,TEMP
1995,TEMP
1996,TEMP
1997,TEMP
1998,TEMP
1999,TEMP
2000,TEMP
2001,TEMP
2002,TEMP
2003,TEMP
2004,TEMP
2005,TEMP
2006,TEMP
2007,TEMP
2008,TEMP
2009,TEMP
2010,TEMP
2011,TEMP
2012,TEMP
2013,TEMP
2014,TEMP
2015,TEMP
2016,TEMP
2017,TEMP
2018,TEMP
2019,TEMP
2020,TEMP
2021,TEMP
2022,TEMP
2023,TEMP
2024,TEMP
2025,TEMP
2026,TEMP
2027,TEMP
2028,TEMP
2029,TEMP
2030,TEMP
2031,TEMP
2032,TEMP
2033,TEMP
2034,TEMP
2035,TEMP
2036,TEMP
2037,TEMP
2038,TEMP
2039,TEMP
2040,TEMP
2041,TEMP
2042,TEMP
2043,TEMP
2044,TEMP
2045,TEMP
2046,TEMP
2047,TEMP
